Geo Point,Geo Shape,gares_id,nom_long,nom_so_gar,nom_su_gar,id_ref_ZdC,nom_ZdC,id_ref_ZdA,nom_ZdA,idrefliga,idrefligc,res_com,indice_lig,mode_,tertrain,terrer,termetro,tertram,terval,exploitant,idf,principal,x,y,picto ligne,nom_iv
"48.85489056594407, 2.3064034857365163","{""coordinates"": [2.306403485736516, 48.85489056594407], ""type"": ""Point""}",248,École Militaire,,,71224,École Militaire,42885,École Militaire,A01541,C01378,METRO 8,8,METRO,0,0,0,0,0,RATP,1,0,649107.2127,6861873.7278,https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/fc7c7039b5a3e79675aeb4d59dce6f51,École Militaire
"48.872190907714405, 2.338857159453805","{""coordinates"": [2.338857159453805, 48.872190907714405], ""type"": ""Point""}",738,Richelieu-Drouot,,,71330,Richelieu Drouot,44642,Richelieu Drouot,A01542,C01379,METRO 9,9,METRO,0,0,0,0,0,RATP,1,0,651504.5576,6863776.9565,https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/78e78b6d779fd1700a65a68abe9b1b7a,Richelieu-Drouot
"48.88355628923431, 2.3333796724221587","{""coordinates"": [2.333379672422159, 48.88355628923431], ""type"": ""Point""}",76,Blanche,,,71420,Blanche,42337,Blanche,A01535,C01372,METRO 2,2,METRO,0,0,0,0,0,RATP,1,0,651113.4575,6865044.0875,https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/936e2e595d6b2f9c3555b888f90817a1,Blanche
"48.86940219572108, 2.3538187935928794","{""coordinates"": [2.353818793592879, 48.86940219572108], ""type"": ""Point""}",837,Strasbourg-Saint-Denis,,,73633,Strasbourg - Saint-Denis,44909,Strasbourg Saint-Denis,A01541,C01378,METRO 8,8,METRO,0,0,0,0,0,RATP,1,0,652599.445,6863457.7872,https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/fc7c7039b5a3e79675aeb4d59dce6f51,Strasbourg-Saint-Denis
"48.88813847667783, 2.249792769009765","{""coordinates"": [2.249792769009765, 48.88813847667783], ""type"": ""Point""}",269,Esplanade de la Défense,,,71485,Esplanade de La Défense,42962,Esplanade de La Défense,A01534,C01371,METRO 1,1,METRO,0,0,0,0,0,RATP,1,0,644988.6344,6865608.5883,https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/f99937fd31b1787d79e47d20b18f71c4,Esplanade de la Défense
"48.834292979538596, 2.3328523099608898","{""coordinates"": [2.33285230996089, 48.834292979538596], ""type"": ""Point""}",237,Denfert-Rochereau,,,71056,Denfert Rochereau,473890,Denfert-Rochereau,A01539,C01376,METRO 6,6,METRO,0,0,0,0,0,RATP,1,0,651028.503,6859566.7636,https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/57c723464a2a0862aa51d73d8a09eff0,Denfert-Rochereau
"48.87371340577332, 2.3276954096301727","{""coordinates"": [2.327695409630173, 48.87371340577332], ""type"": ""Point""}",345,Havre-Caumartin,,,73688,Haussmann Saint-Lazare,58718,Haussmann Saint-Lazare,A01542,C01379,METRO 9,9,METRO,0,0,0,0,0,RATP,1,0,650687.2939,6863953.16,https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/78e78b6d779fd1700a65a68abe9b1b7a,Havre-Caumartin
"48.87979369318188, 2.3557919075311387","{""coordinates"": [2.355791907531139, 48.87979369318188], ""type"": ""Point""}",318,Gare du Nord,,,71359,Gare du Nord,470519,Gare de l'Est,A01537,C01374,METRO 4,4,METRO,0,0,0,0,0,RATP,1,1,652753.6063,6864612.0676,https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/40edb03ba8639ac2542ee899469bacdb,Gare du Nord
"48.89218707551516, 2.2370180563950135","{""coordinates"": [2.237018056395013, 48.89218707551516], ""type"": ""Point""}",414,La Défense,Grande Arche,,71517,La Défense (Grande Arche),470549,La Défense,A01534,C01371,METRO 1,1,METRO,0,0,METRO 1,0,0,RATP,1,1,644056.2663,6866067.7406,https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/f99937fd31b1787d79e47d20b18f71c4,La Défense
"48.8942522613044, 2.3137721574057815","{""coordinates"": [2.313772157405781, 48.8942522613044], ""type"": ""Point""}",689,Porte de Clichy,,,71545,Porte de Clichy,44514,Porte de Clichy,A01546,C01383,METRO 13,13,METRO,0,0,0,0,0,RATP,1,0,649685.914,6866245.7339,https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/1abb1d47991fd6f6cb130b89715ad9f1,Porte de Clichy
"48.8561407102205, 2.370209339755371","{""coordinates"": [2.370209339755371, 48.8561407102205], ""type"": ""Point""}",107,Bréguet-Sabin,,,73621,Bréguet-Sabin,42390,Bréguet-Sabin,A01538,C01375,METRO 5,5,METRO,0,0,0,0,0,RATP,1,0,653789.9848,6861973.5005,https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/3c28f4bbbdd8db6a404f77a19c935273,Bréguet-Sabin
"48.85394260527926, 2.289334532778806","{""coordinates"": [2.289334532778806, 48.85394260527926], ""type"": ""Point""}",75,Bir-Hakeim,Tour Eiffel,,473829,Bir-Hakeim,45340,Bir-Hakeim,A01539,C01376,METRO 6,6,METRO,0,0,0,0,0,RATP,1,0,647853.8595,6861779.4604,https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/57c723464a2a0862aa51d73d8a09eff0,Bir-Hakeim
"48.906374770235026, 2.4491899044793355","{""coordinates"": [2.449189904479335, 48.906374770235026], ""type"": ""Point""}",79,Bobigny Pablo Picasso,Préfecture - Hôtel du Département,,72486,Bobigny Pablo Picasso,42345,Bobigny Pablo Picasso,A01538,C01375,METRO 5,5,METRO,0,0,METRO 5,0,0,RATP,1,0,659623.938,6867515.9439,https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/3c28f4bbbdd8db6a404f77a19c935273,Bobigny Pablo Picasso
"48.86558647756452, 2.3567367567949926","{""coordinates"": [2.356736756794993, 48.86558647756452], ""type"": ""Point""}",28,Arts et Métiers,,,71293,Arts et Métiers,42230,Arts et Métiers,A01536,C01373,METRO 3,3,METRO,0,0,0,0,0,RATP,1,0,652810.0307,6863031.7606,https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/f78ce6bd7997c9c645e25ebdc320ff0a,Arts et Métiers
"48.82979051275835, 2.350414872010463","{""coordinates"": [2.350414872010463, 48.82979051275835], ""type"": ""Point""}",212,Corvisart,,,71013,Corvisart,45274,Corvisart,A01539,C01376,METRO 6,6,METRO,0,0,0,0,0,RATP,1,0,652313.5223,6859055.391,https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/57c723464a2a0862aa51d73d8a09eff0,Corvisart
"48.8395496446341, 2.3957032894363923","{""coordinates"": [2.395703289436392, 48.8395496446341], ""type"": ""Point""}",233,Daumesnil,,,71614,Daumesnil,45229,Daumesnil,A01539,C01376,METRO 6,6,METRO,0,0,0,0,0,RATP,1,0,655646.4124,6860114.1078,https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/57c723464a2a0862aa51d73d8a09eff0,Daumesnil
"48.81480300606579, 2.4223761428456223","{""coordinates"": [2.422376142845622, 48.81480300606579], ""type"": ""Point""}",12,École Vétérinaire de Maisons-Alfort,,,70522,École Vétérinaire de Maisons-Alfort,42889,École Vétérinaire de Maisons-Alfort,A01541,C01378,METRO 8,8,METRO,0,0,0,0,0,RATP,1,0,657583.9566,6857347.8995,https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/fc7c7039b5a3e79675aeb4d59dce6f51,École Vétérinaire de Maisons-Alfort
"48.87851411308943, 2.3816145119289653","{""coordinates"": [2.381614511928965, 48.87851411308943], ""type"": ""Point""}",120,Buttes-Chaumont,,,71900,Buttes Chaumont,45609,Buttes Chaumont,A01550,C01387,METRO 7bis,7b,METRO,0,0,0,0,0,RATP,1,0,654646.2892,6864454.6451,https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/53a6369ab3772b0115d7c675f45329d2,Buttes-Chaumont
"48.84750708106227, 2.3029682978173134","{""coordinates"": [2.302968297817313, 48.84750708106227], ""type"": ""Point""}",123,Cambronne,,,71167,Cambronne,42419,Cambronne,A01539,C01376,METRO 6,6,METRO,0,0,0,0,0,RATP,1,0,648847.9144,6861054.9766,https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/57c723464a2a0862aa51d73d8a09eff0,Cambronne
"48.854936377424146, 2.3473213170674256","{""coordinates"": [2.347321317067426, 48.854936377424146], ""type"": ""Point""}",188,Cité,,,71223,Cité,42639,Cité,A01537,C01374,METRO 4,4,METRO,0,0,0,0,0,RATP,1,0,652109.5386,6861853.2272,https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/40edb03ba8639ac2542ee899469bacdb,Cité
"48.91638230898788, 2.2946851117025537","{""coordinates"": [2.294685111702554, 48.91638230898788], ""type"": ""Point""}",297,Gabriel Péri,,,72203,Gabriel Péri,43042,Gabriel Péri,A01546,C01383,METRO 13,13,METRO,0,0,0,0,0,RATP,1,0,648308.4732,6868718.8268,https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/1abb1d47991fd6f6cb130b89715ad9f1,Gabriel Péri
"48.815307530265535, 2.297077796972984","{""coordinates"": [2.297077796972984, 48.815307530265535], ""type"": ""Point""}",505,Malakoff - Rue Étienne Dolet,,,70562,Malakoff - Étienne Dolet,44069,Malakoff Rue Étienne Dolet,A01546,C01383,METRO 13,13,METRO,0,0,0,0,0,RATP,1,0,648383.7761,6857478.6018,https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/1abb1d47991fd6f6cb130b89715ad9f1,Malakoff - Rue Étienne Dolet
"48.85008987711798, 2.3482087741854683","{""coordinates"": [2.348208774185468, 48.85008987711798], ""type"": ""Point""}",525,Maubert-Mutualité,,,71190,Maubert Mutualité,44119,Maubert Mutualité,A01543,C01380,METRO 10,10,METRO,0,0,0,0,0,RATP,1,0,652170.2062,6861313.803,https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/2354d638a96aaa2bdc700214befec049,Maubert-Mutualité
"48.84789564927389, 2.2640820307462213","{""coordinates"": [2.264082030746221, 48.84789564927389], ""type"": ""Point""}",543,Michel Ange-Auteuil,,,71206,Michel-Ange - Auteuil,44138,Michel-Ange - Auteuil,A01542,C01379,METRO 9,9,METRO,0,0,0,0,0,RATP,1,0,645994.7057,6861124.0745,https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/78e78b6d779fd1700a65a68abe9b1b7a,Michel Ange-Auteuil
"48.84505817137918, 2.261745124963671","{""coordinates"": [2.261745124963671, 48.84505817137918], ""type"": ""Point""}",545,Michel Ange-Molitor,,,73658,Michel-Ange - Molitor,44139,Michel-Ange - Molitor,A01542,C01379,METRO 9,9,METRO,0,0,0,0,0,RATP,1,0,645820.2672,6860810.1786,https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/78e78b6d779fd1700a65a68abe9b1b7a,Michel Ange-Molitor
"48.8471310072617, 2.2727637533161587","{""coordinates"": [2.272763753316159, 48.8471310072617], ""type"": ""Point""}",547,Mirabeau,,,71162,Mirabeau,45430,Mirabeau,A01543,C01380,METRO 10,10,METRO,0,0,0,0,0,RATP,1,0,646631.0122,6861033.1517,https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/2354d638a96aaa2bdc700214befec049,Mirabeau
"48.84874166478328, 2.2989309117480605","{""coordinates"": [2.298930911748061, 48.84874166478328], ""type"": ""Point""}",421,La Motte Picquet-Grenelle,,,71199,La Motte Picquet - Grenelle,43566,La Motte Picquet - Grenelle,A01539,C01376,METRO 6,6,METRO,0,0,0,0,0,RATP,1,0,648552.855,6861194.8727,https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/57c723464a2a0862aa51d73d8a09eff0,La Motte Picquet-Grenelle
"48.82662006452886, 2.405851943981901","{""coordinates"": [2.405851943981901, 48.82662006452886], ""type"": ""Point""}",466,Liberté,,,71558,Liberté,43811,Liberté,A01541,C01378,METRO 8,8,METRO,0,0,0,0,0,RATP,1,0,656380.4618,6858670.8213,https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/fc7c7039b5a3e79675aeb4d59dce6f51,Liberté
"48.879634759722414, 2.327022200889502","{""coordinates"": [2.327022200889502, 48.879634759722414], ""type"": ""Point""}",467,Liège,,,71382,Liège,43814,Liège,A01546,C01383,METRO 13,13,METRO,0,0,0,0,0,RATP,1,0,650643.5277,6864611.9937,https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/1abb1d47991fd6f6cb130b89715ad9f1,Liège
"48.862348029905775, 2.336496460942477","{""coordinates"": [2.336496460942477, 48.862348029905775], ""type"": ""Point""}",618,Palais Royal - Musée du Louvre,,,71297,Palais Royal - Musée Du Louvre,44236,Palais Royal - Musée Du Louvre,A01534,C01371,METRO 1,1,METRO,0,0,0,0,0,RATP,1,0,651322.2056,6862683.9581,https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/f99937fd31b1787d79e47d20b18f71c4,Palais Royal - Musée du Louvre
"48.84506157901035, 2.4012890198273475","{""coordinates"": [2.401289019827348, 48.84506157901035], ""type"": ""Point""}",641,Picpus,,,71639,Picpus,44334,Picpus,A01539,C01376,METRO 6,6,METRO,0,0,0,0,0,RATP,1,0,656061.0276,6860723.8589,https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/57c723464a2a0862aa51d73d8a09eff0,Picpus
"48.830972672053754, 2.35558027407791","{""coordinates"": [2.35558027407791, 48.830972672053754], ""type"": ""Point""}",652,Place d'Italie,,,71033,Place d'Italie - Italie 2,44371,Place d'Italie,A01538,C01375,METRO 5,5,METRO,0,0,METRO 5,0,0,RATP,1,0,652693.7822,6859183.7267,https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/3c28f4bbbdd8db6a404f77a19c935273,Place d'Italie
"48.829746119059685, 2.2310281002026207","{""coordinates"": [2.231028100202621, 48.829746119059685], ""type"": ""Point""}",671,Pont de Sèvres,,,70698,Pont de Sèvres,44481,Pont de Sèvres,A01542,C01379,METRO 9,9,METRO,0,0,METRO 9,0,0,RATP,1,0,643549.4672,6859129.1796,https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/78e78b6d779fd1700a65a68abe9b1b7a,Pont de Sèvres
"48.872045861792856, 2.3100189324082727","{""coordinates"": [2.310018932408273, 48.872045861792856], ""type"": ""Point""}",778,Saint-Philippe du Roule,,,71334,Saint-Philippe du Roule,44884,Saint-Philippe du Roule,A01542,C01379,METRO 9,9,METRO,0,0,0,0,0,RATP,1,0,649389.1586,6863778.926,https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/78e78b6d779fd1700a65a68abe9b1b7a,Saint-Philippe du Roule
"48.846878237916876, 2.326792785027681","{""coordinates"": [2.326792785027681, 48.846878237916876], ""type"": ""Point""}",779,Saint-Placide,,,71184,Saint-Placide,44885,Saint-Placide,A01537,C01374,METRO 4,4,METRO,0,0,0,0,0,RATP,1,0,650595.6493,6860969.8857,https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/40edb03ba8639ac2542ee899469bacdb,Saint-Placide
"48.851762051560954, 2.3268225688974966","{""coordinates"": [2.326822568897497, 48.851762051560954], ""type"": ""Point""}",799,Sèvres-Babylone,,,71203,Sèvres Babylone,44828,Sèvres Babylone,A01545,C01382,METRO 12,12,METRO,0,0,0,0,0,RATP,1,0,650602.4646,6861512.8995,https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/5629d91af00c9f8af73e2b4cfdbcbb49,Sèvres-Babylone
"48.89737479549444, 2.328942812768302","{""coordinates"": [2.328942812768302, 48.89737479549444], ""type"": ""Point""}",696,Porte de Saint-Ouen,,,72078,Porte de Saint-Ouen,44525,Porte de Saint-Ouen,A01546,C01383,METRO 13,13,METRO,0,0,0,0,0,RATP,1,0,650801.1471,6866583.3842,https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/1abb1d47991fd6f6cb130b89715ad9f1,Porte de Saint-Ouen
"48.87717481837107, 2.4064801569984855","{""coordinates"": [2.406480156998485, 48.87717481837107], ""type"": ""Point""}",697,Porte des Lilas,,,71889,Porte des Lilas,44529,Porte des Lilas,A01544,C01381,METRO 11,11,METRO,0,0,0,0,0,RATP,1,0,656468.8342,6864291.7286,https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/964a06dc4dd9a4041b09c37567bd5b94,Porte des Lilas
"48.82135578287942, 2.369290587346029","{""coordinates"": [2.369290587346029, 48.82135578287942], ""type"": ""Point""}",704,Porte d'Ivry,,,70636,Porte d'Ivry,44507,Porte d'Ivry,A01540,C01377,METRO 7,7,METRO,0,0,0,0,0,RATP,1,0,653691.6801,6858106.3134,https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/0b6c43f2294318bf37466cef3a6c001a,Porte d'Ivry
"48.82341162805273, 2.3255756362122453","{""coordinates"": [2.325575636212245, 48.82341162805273], ""type"": ""Point""}",706,Porte d'Orléans,,,70657,Porte d'Orléans,44508,Porte d'Orléans (Général Leclerc),A01537,C01374,METRO 4,4,METRO,0,0,0,0,0,RATP,1,0,650484.043,6858361.4233,https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/40edb03ba8639ac2542ee899469bacdb,Porte d'Orléans
"48.84712872130608, 2.3870252420986313","{""coordinates"": [2.387025242098631, 48.84712872130608], ""type"": ""Point""}",735,Reuilly-Diderot,,,71654,Reuilly Diderot,44637,Reuilly Diderot,A01541,C01378,METRO 8,8,METRO,0,0,0,0,0,RATP,1,0,655016.0242,6860961.7374,https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/fc7c7039b5a3e79675aeb4d59dce6f51,Reuilly-Diderot
"48.86394012976092, 2.2784416488331485","{""coordinates"": [2.278441648833148, 48.86394012976092], ""type"": ""Point""}",751,Rue de la Pompe,Avenue Georges Mandel,,71292,Rue de la Pompe,44461,Rue de la Pompe,A01542,C01379,METRO 9,9,METRO,0,0,0,0,0,RATP,1,0,647064.7583,6862898.3399,https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/78e78b6d779fd1700a65a68abe9b1b7a,Rue de la Pompe
"48.838427296033, 2.3609671676988544","{""coordinates"": [2.360967167698854, 48.838427296033], ""type"": ""Point""}",773,Saint-Marcel,,,71092,Saint-Marcel,44875,Saint-Marcel,A01538,C01375,METRO 5,5,METRO,0,0,0,0,0,RATP,1,0,653095.9282,6860009.3865,https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/3c28f4bbbdd8db6a404f77a19c935273,Saint-Marcel
"48.8415055214255, 2.307948677974289","{""coordinates"": [2.307948677974289, 48.8415055214255], ""type"": ""Point""}",919,Volontaires,,,71113,Volontaires,45060,Volontaires,A01545,C01382,METRO 12,12,METRO,0,0,0,0,0,RATP,1,0,649207.5445,6860384.4512,https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/5629d91af00c9f8af73e2b4cfdbcbb49,Volontaires
"48.883809200299005, 2.3046744405283954","{""coordinates"": [2.304674440528395, 48.883809200299005], ""type"": ""Point""}",923,Wagram,,,71423,Wagram,45508,Wagram,A01536,C01373,METRO 3,3,METRO,0,0,0,0,0,RATP,1,0,649008.6628,6865090.3639,https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/f78ce6bd7997c9c645e25ebdc320ff0a,Wagram
"48.856871378314686, 2.3150566373170878","{""coordinates"": [2.315056637317088, 48.856871378314686], ""type"": ""Point""}",873,Varenne,,,71232,Varenne,45131,Varenne,A01546,C01383,METRO 13,13,METRO,0,0,0,0,0,RATP,1,0,649744.034,6862088.4335,https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/1abb1d47991fd6f6cb130b89715ad9f1,Varenne
"48.923103778731836, 2.2862795775297817","{""coordinates"": [2.286279577529782, 48.923103778731836], ""type"": ""Point""}",1007,Les Agnettes,,,72240,Les Agnettes,43693,Les Agnettes,A01546,C01383,METRO 13,13,METRO,0,0,0,0,0,RATP,1,0,647699.216,6869471.7685,https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/1abb1d47991fd6f6cb130b89715ad9f1,Les Agnettes
"48.78756279201086, 2.3678041056034975","{""coordinates"": [2.367804105603498, 48.78756279201086], ""type"": ""Point""}",897,Villejuif - Louis Aragon,,,70143,Villejuif Louis Aragon,45049,Villejuif Louis Aragon,A01540,C01377,METRO 7,7,METRO,0,0,METRO 7,0,0,RATP,1,0,653552.4583,6854349.8693,https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/0b6c43f2294318bf37466cef3a6c001a,Villejuif - Louis Aragon
"48.86116886366122, 2.3672108677856154","{""coordinates"": [2.367210867785615, 48.86116886366122], ""type"": ""Point""}",780,Saint-Sébastien-Froissart,,,71777,Saint-Sébastien Froissart,45208,Saint-Sébastien Froissart,A01541,C01378,METRO 8,8,METRO,0,0,0,0,0,RATP,1,0,653574.4613,6862534.3481,https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/fc7c7039b5a3e79675aeb4d59dce6f51,Saint-Sébastien-Froissart
"48.840001387714224, 2.3795540112141405","{""coordinates"": [2.37955401121414, 48.840001387714224], ""type"": ""Point""}",66,Bercy,,,71607,Gare de Bercy,58728,Bercy,A01547,C01384,METRO 14,14,METRO,0,0,0,0,0,RATP,1,0,654461.522,6860173.5294,https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/9bca75433eb738dae9e4d3657b7a3de5,Bercy
"48.89545467211839, 2.4253268901662546","{""coordinates"": [2.425326890166255, 48.89545467211839], ""type"": ""Point""}",80,Bobigny-Pantin - Raymond Queneau,,,72039,Bobigny - Pantin - Raymond Queneau,42344,Bobigny-Pantin - Raymond Queneau,A01538,C01375,METRO 5,5,METRO,0,0,0,0,0,RATP,1,0,657865.899,6866314.133,https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/3c28f4bbbdd8db6a404f77a19c935273,Bobigny-Pantin - Raymond Queneau
"48.844065596373376, 2.3904821339803877","{""coordinates"": [2.390482133980388, 48.844065596373376], ""type"": ""Point""}",555,Montgallet,,,71631,Montgallet,44160,Montgallet,A01541,C01378,METRO 8,8,METRO,0,0,0,0,0,RATP,1,0,655267.0787,6860619.1829,https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/fc7c7039b5a3e79675aeb4d59dce6f51,Montgallet
"48.86460037244116, 2.4080310370758147","{""coordinates"": [2.408031037075815, 48.86460037244116], ""type"": ""Point""}",684,Porte de Bagnolet,,,71799,Porte de Bagnolet,44510,Porte de Bagnolet,A01536,C01373,METRO 3,3,METRO,0,0,0,0,0,RATP,1,0,656572.0977,6862892.6803,https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/f78ce6bd7997c9c645e25ebdc320ff0a,Porte de Bagnolet
"48.88600615057262, 2.2935299663372546","{""coordinates"": [2.293529966337255, 48.88600615057262], ""type"": ""Point""}",685,Porte de Champerret,,,71450,Porte de Champerret,44511,Porte de Champerret,A01536,C01373,METRO 3,3,METRO,0,0,0,0,0,RATP,1,0,648193.5959,6865341.9047,https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/f78ce6bd7997c9c645e25ebdc320ff0a,Porte de Champerret
"48.838734857902175, 2.2821433781708906","{""coordinates"": [2.282143378170891, 48.838734857902175], ""type"": ""Point""}",479,Lourmel,,,71086,Lourmel,45363,Lourmel,A01541,C01378,METRO 8,8,METRO,0,0,0,0,0,RATP,1,0,647310.8393,6860093.2932,https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/fc7c7039b5a3e79675aeb4d59dce6f51,Lourmel
"48.85301676698268, 2.3355020517275578","{""coordinates"": [2.335502051727558, 48.85301676698268], ""type"": ""Point""}",486,Mabillon,,,73639,Mabillon,59379,Mabillon,A01543,C01380,METRO 10,10,METRO,0,0,0,0,0,RATP,1,0,651240.5211,6861647.0174,https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/2354d638a96aaa2bdc700214befec049,Mabillon
"48.85806226082792, 2.3908609523236075","{""coordinates"": [2.390860952323608, 48.85806226082792], ""type"": ""Point""}",640,Philippe Auguste,,,71751,Philippe Auguste,44332,Philippe Auguste,A01535,C01372,METRO 2,2,METRO,0,0,0,0,0,RATP,1,0,655306.8859,6862175.2736,https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/936e2e595d6b2f9c3555b888f90817a1,Philippe Auguste
"48.89715409503059, 2.2804138122108455","{""coordinates"": [2.280413812210845, 48.89715409503059], ""type"": ""Point""}",668,Pont de Levallois,Bécon,,72057,Pont de Levallois,473676,Pont de Levallois - Bécon,A01536,C01373,METRO 3,3,METRO,0,0,METRO 3,0,0,RATP,1,0,647243.0936,6866590.1736,https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/f78ce6bd7997c9c645e25ebdc320ff0a,Pont de Levallois
"48.84648464963565, 2.3659101068529798","{""coordinates"": [2.36591010685298, 48.84648464963565], ""type"": ""Point""}",718,Quai de la Rapée,,,71637,Quai de la Rapée,44583,Quai de la Rapée,A01538,C01375,METRO 5,5,METRO,0,0,0,0,0,RATP,1,0,653465.9193,6860902.359,https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/3c28f4bbbdd8db6a404f77a19c935273,Quai de la Rapée
