Date,Year,Gare,Attribute,Value
2014-02-19,2014,Franklin D Roosevelt,NO,44.791666666666664
2014-02-20,2014,Franklin D Roosevelt,NO,38.541666666666664
2014-02-21,2014,Franklin D Roosevelt,NO,28.875
2014-02-22,2014,Franklin D Roosevelt,NO,46.0
2014-02-23,2014,Franklin D Roosevelt,NO,39.541666666666664
2014-02-24,2014,Franklin D Roosevelt,NO,56.0
2014-02-25,2014,Franklin D Roosevelt,NO,30.666666666666668
2014-02-26,2014,Franklin D Roosevelt,NO,42.75
2014-02-27,2014,Franklin D Roosevelt,NO,44.708333333333336
2014-02-28,2014,Franklin D Roosevelt,NO,61.041666666666664
2014-03-01,2014,Franklin D Roosevelt,NO,44.0
2014-03-02,2014,Franklin D Roosevelt,NO,85.83333333333333
2014-03-03,2014,Franklin D Roosevelt,NO,37.833333333333336
2014-03-04,2014,Franklin D Roosevelt,NO,65.20833333333333
2014-03-05,2014,Franklin D Roosevelt,NO,61.041666666666664
2014-03-06,2014,Franklin D Roosevelt,NO,119.66666666666667
2014-03-07,2014,Franklin D Roosevelt,NO,82.91666666666667
2014-03-08,2014,Franklin D Roosevelt,NO,38.583333333333336
2014-03-09,2014,Franklin D Roosevelt,NO,40.916666666666664
2014-03-10,2014,Franklin D Roosevelt,NO,130.125
2014-03-11,2014,Franklin D Roosevelt,NO,29.375
2014-03-12,2014,Franklin D Roosevelt,NO,51.875
2014-03-13,2014,Franklin D Roosevelt,NO,91.08333333333333
2014-03-14,2014,Franklin D Roosevelt,NO,64.79166666666667
2014-03-15,2014,Franklin D Roosevelt,NO,18.166666666666668
2014-03-16,2014,Franklin D Roosevelt,NO,18.791666666666668
2014-03-17,2014,Franklin D Roosevelt,NO,32.791666666666664
2014-03-18,2014,Franklin D Roosevelt,NO,39.541666666666664
2014-03-19,2014,Franklin D Roosevelt,NO,46.791666666666664
2014-03-20,2014,Franklin D Roosevelt,NO,60.958333333333336
2014-03-21,2014,Franklin D Roosevelt,NO,28.625
2014-03-22,2014,Franklin D Roosevelt,NO,17.583333333333332
